magic	version	structure	wire_size	field	type	offset_lp64	offset_ilp32
0x2164	sysstat-5.1.2	file_stats	384	rtsig_queued	U32	320	320
0x2164	sysstat-5.1.2	file_stats	384	rtsig_max	U32	324	324
0x2164	sysstat-5.1.2	file_stats	384	sock_inuse	U32	328	328
0x2164	sysstat-5.1.2	file_stats	384	tcp_inuse	U32	332	332
0x2164	sysstat-5.1.2	file_stats	384	udp_inuse	U32	336	336
0x2164	sysstat-5.1.2	file_stats	384	raw_inuse	U32	340	340
0x2164	sysstat-5.1.2	file_stats	384	frag_inuse	U32	344	344
0x2164	sysstat-5.1.2	file_stats	384	dentry_stat	U32	348	348
0x2164	sysstat-5.1.2	file_stats	384	load_avg_1	U32	352	352
0x2164	sysstat-5.1.2	file_stats	384	load_avg_5	U32	356	356
0x2164	sysstat-5.1.2	file_stats	384	load_avg_15	U32	360	360
0x2164	sysstat-5.1.2	file_stats	384	nr_threads	U32	364	364
0x2164	sysstat-5.1.2	file_stats	384	record_type	U8	368	368
0x2164	sysstat-5.1.2	file_stats	384	hour	U8	369	369
0x2164	sysstat-5.1.2	file_stats	384	minute	U8	370	370
0x2164	sysstat-5.1.2	file_stats	384	second	U8	371	371
0x2164	sysstat-5.1.2	stats_one_cpu	96	per_cpu_idle	U64	0	0
0x2164	sysstat-5.1.2	stats_one_cpu	96	per_cpu_iowait	U64	16	16
0x2164	sysstat-5.1.2	stats_one_cpu	96	per_cpu_user	U64	32	32
0x2164	sysstat-5.1.2	stats_one_cpu	96	per_cpu_nice	U64	48	48
0x2164	sysstat-5.1.2	stats_one_cpu	96	per_cpu_system	U64	64	64
0x2164	sysstat-5.1.2	stats_serial	16	rx	U32	0	0
0x2164	sysstat-5.1.2	stats_serial	16	tx	U32	4	4
0x2164	sysstat-5.1.2	stats_serial	16	line	U32	8	8
0x2164	sysstat-5.1.2	stats_net_dev	144	rx_packets	CULong	0	0
0x2164	sysstat-5.1.2	stats_net_dev	144	tx_packets	CULong	8	8
0x2164	sysstat-5.1.2	stats_net_dev	144	rx_bytes	CULong	16	16
0x2164	sysstat-5.1.2	stats_net_dev	144	tx_bytes	CULong	24	24
0x2164	sysstat-5.1.2	stats_net_dev	144	rx_compressed	CULong	32	32
0x2164	sysstat-5.1.2	stats_net_dev	144	tx_compressed	CULong	40	40
0x2164	sysstat-5.1.2	stats_net_dev	144	multicast	CULong	48	48
0x2164	sysstat-5.1.2	stats_net_dev	144	collisions	CULong	56	56
0x2164	sysstat-5.1.2	stats_net_dev	144	rx_errors	CULong	64	64
0x2164	sysstat-5.1.2	stats_net_dev	144	tx_errors	CULong	72	72
0x2164	sysstat-5.1.2	stats_net_dev	144	rx_dropped	CULong	80	80
0x2164	sysstat-5.1.2	stats_net_dev	144	tx_dropped	CULong	88	88
0x2164	sysstat-5.1.2	stats_net_dev	144	rx_fifo_errors	CULong	96	96
0x2164	sysstat-5.1.2	stats_net_dev	144	tx_fifo_errors	CULong	104	104
0x2164	sysstat-5.1.2	stats_net_dev	144	rx_frame_errors	CULong	112	112
0x2164	sysstat-5.1.2	stats_net_dev	144	tx_carrier_errors	CULong	120	120
0x2164	sysstat-5.1.2	stats_net_dev	144	interface	Bytes(16)	128	128
0x2164	sysstat-5.1.2	stats_irq_cpu	8	interrupt	U32	0	0
0x2164	sysstat-5.1.2	stats_irq_cpu	8	irq	U32	4	4
0x2164	sysstat-5.1.2	disk_stats	48	rd_sect	U64	0	0
0x2164	sysstat-5.1.2	disk_stats	48	wr_sect	U64	16	16
0x2164	sysstat-5.1.2	disk_stats	48	major	U32	32	32
0x2164	sysstat-5.1.2	disk_stats	48	index	U32	36	36
0x2164	sysstat-5.1.2	disk_stats	48	nr_ios	U32	40	40
0x2165	sysstat-5.1.3	file_hdr	240	sa_ust_time	CULong	0	0
0x2165	sysstat-5.1.3	file_hdr	240	sa_actflag	U32	8	8
0x2165	sysstat-5.1.3	file_hdr	240	sa_nr_pid	U32	12	12
0x2165	sysstat-5.1.3	file_hdr	240	sa_irqcpu	U32	16	16
0x2165	sysstat-5.1.3	file_hdr	240	sa_nr_disk	U32	20	20
0x2165	sysstat-5.1.3	file_hdr	240	sa_proc	U32	24	24
0x2165	sysstat-5.1.3	file_hdr	240	sa_serial	U32	28	28
0x2165	sysstat-5.1.3	file_hdr	240	sa_iface	U32	32	32
0x2165	sysstat-5.1.3	file_hdr	240	sa_magic	U16	36	36
0x2165	sysstat-5.1.3	file_hdr	240	sa_st_size	U16	38	38
0x2165	sysstat-5.1.3	file_hdr	240	sa_day	U8	40	40
0x2165	sysstat-5.1.3	file_hdr	240	sa_month	U8	41	41
0x2165	sysstat-5.1.3	file_hdr	240	sa_year	U8	42	42
0x2165	sysstat-5.1.3	file_hdr	240	sa_sysname	Bytes(65)	43	43
0x2165	sysstat-5.1.3	file_hdr	240	sa_nodename	Bytes(65)	108	108
0x2165	sysstat-5.1.3	file_hdr	240	sa_release	Bytes(65)	173	173
0x2165	sysstat-5.1.3	file_stats	384	uptime	U64	0	0
0x2165	sysstat-5.1.3	file_stats	384	uptime0	U64	16	16
0x2165	sysstat-5.1.3	file_stats	384	context_swtch	U64	32	32
0x2165	sysstat-5.1.3	file_stats	384	cpu_user	U64	48	48
0x2165	sysstat-5.1.3	file_stats	384	cpu_nice	U64	64	64
0x2165	sysstat-5.1.3	file_stats	384	cpu_system	U64	80	80
0x2165	sysstat-5.1.3	file_stats	384	cpu_idle	U64	96	96
0x2165	sysstat-5.1.3	file_stats	384	cpu_iowait	U64	112	112
0x2165	sysstat-5.1.3	file_stats	384	irq_sum	U64	128	128
0x2165	sysstat-5.1.3	file_stats	384	ust_time	CULong	144	144
0x2165	sysstat-5.1.3	file_stats	384	processes	CULong	152	152
0x2165	sysstat-5.1.3	file_stats	384	pgpgin	CULong	160	160
0x2165	sysstat-5.1.3	file_stats	384	pgpgout	CULong	168	168
0x2165	sysstat-5.1.3	file_stats	384	pswpin	CULong	176	176
0x2165	sysstat-5.1.3	file_stats	384	pswpout	CULong	184	184
0x2165	sysstat-5.1.3	file_stats	384	frmkb	CULong	192	192
0x2165	sysstat-5.1.3	file_stats	384	bufkb	CULong	200	200
0x2165	sysstat-5.1.3	file_stats	384	camkb	CULong	208	208
0x2165	sysstat-5.1.3	file_stats	384	tlmkb	CULong	216	216
0x2165	sysstat-5.1.3	file_stats	384	frskb	CULong	224	224
0x2165	sysstat-5.1.3	file_stats	384	tlskb	CULong	232	232
0x2165	sysstat-5.1.3	file_stats	384	caskb	CULong	240	240
0x2165	sysstat-5.1.3	file_stats	384	nr_running	CULong	248	248
0x2165	sysstat-5.1.3	file_stats	384	pgfault	CULong	256	256
0x2165	sysstat-5.1.3	file_stats	384	pgmajfault	CULong	264	264
0x2165	sysstat-5.1.3	file_stats	384	nr_processes	U32	272	272
0x2165	sysstat-5.1.3	file_stats	384	dk_drive	U32	276	276
0x2165	sysstat-5.1.3	file_stats	384	dk_drive_rio	U32	280	280
0x2165	sysstat-5.1.3	file_stats	384	dk_drive_wio	U32	284	284
0x2165	sysstat-5.1.3	file_stats	384	dk_drive_rblk	U32	288	288
0x2165	sysstat-5.1.3	file_stats	384	dk_drive_wblk	U32	292	292
0x2165	sysstat-5.1.3	file_stats	384	file_used	U32	296	296
0x2165	sysstat-5.1.3	file_stats	384	inode_used	U32	300	300
0x2165	sysstat-5.1.3	file_stats	384	super_used	U32	304	304
0x2165	sysstat-5.1.3	file_stats	384	super_max	U32	308	308
0x2165	sysstat-5.1.3	file_stats	384	dquot_used	U32	312	312
0x2165	sysstat-5.1.3	file_stats	384	dquot_max	U32	316	316
0x2165	sysstat-5.1.3	file_stats	384	rtsig_queued	U32	320	320
0x2165	sysstat-5.1.3	file_stats	384	rtsig_max	U32	324	324
0x2165	sysstat-5.1.3	file_stats	384	sock_inuse	U32	328	328
0x2165	sysstat-5.1.3	file_stats	384	tcp_inuse	U32	332	332
0x2165	sysstat-5.1.3	file_stats	384	udp_inuse	U32	336	336
0x2165	sysstat-5.1.3	file_stats	384	raw_inuse	U32	340	340
0x2165	sysstat-5.1.3	file_stats	384	frag_inuse	U32	344	344
0x2165	sysstat-5.1.3	file_stats	384	dentry_stat	U32	348	348
0x2165	sysstat-5.1.3	file_stats	384	load_avg_1	U32	352	352
0x2165	sysstat-5.1.3	file_stats	384	load_avg_5	U32	356	356
0x2165	sysstat-5.1.3	file_stats	384	load_avg_15	U32	360	360
0x2165	sysstat-5.1.3	file_stats	384	nr_threads	U32	364	364
0x2165	sysstat-5.1.3	file_stats	384	record_type	U8	368	368
0x2165	sysstat-5.1.3	file_stats	384	hour	U8	369	369
0x2165	sysstat-5.1.3	file_stats	384	minute	U8	370	370
0x2165	sysstat-5.1.3	file_stats	384	second	U8	371	371
0x2165	sysstat-5.1.3	stats_one_cpu	96	per_cpu_idle	U64	0	0
0x2165	sysstat-5.1.3	stats_one_cpu	96	per_cpu_iowait	U64	16	16
0x2165	sysstat-5.1.3	stats_one_cpu	96	per_cpu_user	U64	32	32
0x2165	sysstat-5.1.3	stats_one_cpu	96	per_cpu_nice	U64	48	48
0x2165	sysstat-5.1.3	stats_one_cpu	96	per_cpu_system	U64	64	64
0x2165	sysstat-5.1.3	stats_serial	16	rx	U32	0	0
0x2165	sysstat-5.1.3	stats_serial	16	tx	U32	4	4
0x2165	sysstat-5.1.3	stats_serial	16	line	U32	8	8
0x2165	sysstat-5.1.3	stats_net_dev	144	rx_packets	CULong	0	0
0x2165	sysstat-5.1.3	stats_net_dev	144	tx_packets	CULong	8	8
0x2165	sysstat-5.1.3	stats_net_dev	144	rx_bytes	CULong	16	16
0x2165	sysstat-5.1.3	stats_net_dev	144	tx_bytes	CULong	24	24
0x2165	sysstat-5.1.3	stats_net_dev	144	rx_compressed	CULong	32	32
0x2165	sysstat-5.1.3	stats_net_dev	144	tx_compressed	CULong	40	40
0x2165	sysstat-5.1.3	stats_net_dev	144	multicast	CULong	48	48
0x2165	sysstat-5.1.3	stats_net_dev	144	collisions	CULong	56	56
0x2165	sysstat-5.1.3	stats_net_dev	144	rx_errors	CULong	64	64
0x2165	sysstat-5.1.3	stats_net_dev	144	tx_errors	CULong	72	72
0x2165	sysstat-5.1.3	stats_net_dev	144	rx_dropped	CULong	80	80
0x2165	sysstat-5.1.3	stats_net_dev	144	tx_dropped	CULong	88	88
0x2165	sysstat-5.1.3	stats_net_dev	144	rx_fifo_errors	CULong	96	96
0x2165	sysstat-5.1.3	stats_net_dev	144	tx_fifo_errors	CULong	104	104
0x2165	sysstat-5.1.3	stats_net_dev	144	rx_frame_errors	CULong	112	112
0x2165	sysstat-5.1.3	stats_net_dev	144	tx_carrier_errors	CULong	120	120
0x2165	sysstat-5.1.3	stats_net_dev	144	interface	Bytes(16)	128	128
0x2165	sysstat-5.1.3	stats_irq_cpu	8	interrupt	U32	0	0
0x2165	sysstat-5.1.3	stats_irq_cpu	8	irq	U32	4	4
0x2165	sysstat-5.1.3	disk_stats	80	rd_sect	U64	0	0
0x2165	sysstat-5.1.3	disk_stats	80	wr_sect	U64	16	16
0x2165	sysstat-5.1.3	disk_stats	80	rd_ticks	CULong	32	32
0x2165	sysstat-5.1.3	disk_stats	80	wr_ticks	CULong	40	40
0x2165	sysstat-5.1.3	disk_stats	80	tot_ticks	CULong	48	48
0x2165	sysstat-5.1.3	disk_stats	80	rq_ticks	CULong	56	56
0x2165	sysstat-5.1.3	disk_stats	80	nr_ios	CULong	64	64
0x2165	sysstat-5.1.3	disk_stats	80	major	U32	72	72
0x2165	sysstat-5.1.3	disk_stats	80	minor	U32	76	76
0x2166	sysstat-5.1.4	file_hdr	240	sa_ust_time	CULong	0	0
0x2166	sysstat-5.1.4	file_hdr	240	sa_actflag	U32	8	8
0x2166	sysstat-5.1.4	file_hdr	240	sa_nr_pid	U32	12	12
0x2166	sysstat-5.1.4	file_hdr	240	sa_irqcpu	U32	16	16
0x2166	sysstat-5.1.4	file_hdr	240	sa_nr_disk	U32	20	20
0x2166	sysstat-5.1.4	file_hdr	240	sa_proc	U32	24	24
0x2166	sysstat-5.1.4	file_hdr	240	sa_serial	U32	28	28
0x2166	sysstat-5.1.4	file_hdr	240	sa_iface	U32	32	32
0x2166	sysstat-5.1.4	file_hdr	240	sa_magic	U16	36	36
0x2166	sysstat-5.1.4	file_hdr	240	sa_st_size	U16	38	38
0x2166	sysstat-5.1.4	file_hdr	240	sa_day	U8	40	40
0x2166	sysstat-5.1.4	file_hdr	240	sa_month	U8	41	41
0x2166	sysstat-5.1.4	file_hdr	240	sa_year	U8	42	42
0x2166	sysstat-5.1.4	file_hdr	240	sa_sysname	Bytes(65)	43	43
0x2166	sysstat-5.1.4	file_hdr	240	sa_nodename	Bytes(65)	108	108
0x2166	sysstat-5.1.4	file_hdr	240	sa_release	Bytes(65)	173	173
0x2166	sysstat-5.1.4	file_stats	448	uptime	U64	0	0
0x2166	sysstat-5.1.4	file_stats	448	uptime0	U64	16	16
0x2166	sysstat-5.1.4	file_stats	448	context_swtch	U64	32	32
0x2166	sysstat-5.1.4	file_stats	448	cpu_user	U64	48	48
0x2166	sysstat-5.1.4	file_stats	448	cpu_nice	U64	64	64
0x2166	sysstat-5.1.4	file_stats	448	cpu_system	U64	80	80
0x2166	sysstat-5.1.4	file_stats	448	cpu_idle	U64	96	96
0x2166	sysstat-5.1.4	file_stats	448	cpu_iowait	U64	112	112
0x2166	sysstat-5.1.4	file_stats	448	irq_sum	U64	128	128
0x2166	sysstat-5.1.4	file_stats	448	ust_time	CULong	144	144
0x2166	sysstat-5.1.4	file_stats	448	processes	CULong	152	152
0x2166	sysstat-5.1.4	file_stats	448	pgpgin	CULong	160	160
0x2166	sysstat-5.1.4	file_stats	448	pgpgout	CULong	168	168
0x2166	sysstat-5.1.4	file_stats	448	pswpin	CULong	176	176
0x2166	sysstat-5.1.4	file_stats	448	pswpout	CULong	184	184
0x2166	sysstat-5.1.4	file_stats	448	frmkb	CULong	192	192
0x2166	sysstat-5.1.4	file_stats	448	bufkb	CULong	200	200
0x2166	sysstat-5.1.4	file_stats	448	camkb	CULong	208	208
0x2166	sysstat-5.1.4	file_stats	448	tlmkb	CULong	216	216
0x2166	sysstat-5.1.4	file_stats	448	frskb	CULong	224	224
0x2166	sysstat-5.1.4	file_stats	448	tlskb	CULong	232	232
0x2166	sysstat-5.1.4	file_stats	448	caskb	CULong	240	240
0x2166	sysstat-5.1.4	file_stats	448	nr_running	CULong	248	248
0x2166	sysstat-5.1.4	file_stats	448	pgfault	CULong	256	256
0x2166	sysstat-5.1.4	file_stats	448	pgmajfault	CULong	264	264
0x2166	sysstat-5.1.4	file_stats	448	dk_drive	U32	272	272
0x2166	sysstat-5.1.4	file_stats	448	dk_drive_rio	U32	276	276
0x2166	sysstat-5.1.4	file_stats	448	dk_drive_wio	U32	280	280
0x2166	sysstat-5.1.4	file_stats	448	dk_drive_rblk	U32	284	284
0x2166	sysstat-5.1.4	file_stats	448	dk_drive_wblk	U32	288	288
0x2166	sysstat-5.1.4	file_stats	448	file_used	U32	292	292
0x2166	sysstat-5.1.4	file_stats	448	inode_used	U32	296	296
0x2166	sysstat-5.1.4	file_stats	448	super_used	U32	300	300
0x2166	sysstat-5.1.4	file_stats	448	super_max	U32	304	304
0x2166	sysstat-5.1.4	file_stats	448	dquot_used	U32	308	308
0x2166	sysstat-5.1.4	file_stats	448	dquot_max	U32	312	312
0x2166	sysstat-5.1.4	file_stats	448	rtsig_queued	U32	316	316
0x2166	sysstat-5.1.4	file_stats	448	rtsig_max	U32	320	320
0x2166	sysstat-5.1.4	file_stats	448	sock_inuse	U32	324	324
0x2166	sysstat-5.1.4	file_stats	448	tcp_inuse	U32	328	328
0x2166	sysstat-5.1.4	file_stats	448	udp_inuse	U32	332	332
0x2166	sysstat-5.1.4	file_stats	448	raw_inuse	U32	336	336
0x2166	sysstat-5.1.4	file_stats	448	frag_inuse	U32	340	340
0x2166	sysstat-5.1.4	file_stats	448	dentry_stat	U32	344	344
0x2166	sysstat-5.1.4	file_stats	448	load_avg_1	U32	348	348
0x2166	sysstat-5.1.4	file_stats	448	load_avg_5	U32	352	352
0x2166	sysstat-5.1.4	file_stats	448	load_avg_15	U32	356	356
0x2166	sysstat-5.1.4	file_stats	448	nr_threads	U32	360	360
0x2166	sysstat-5.1.4	file_stats	448	nfs_rpccnt	U32	364	364
0x2166	sysstat-5.1.4	file_stats	448	nfs_rpcretrans	U32	368	368
0x2166	sysstat-5.1.4	file_stats	448	nfs_readcnt	U32	372	372
0x2166	sysstat-5.1.4	file_stats	448	nfs_writecnt	U32	376	376
0x2166	sysstat-5.1.4	file_stats	448	nfs_accesscnt	U32	380	380
0x2166	sysstat-5.1.4	file_stats	448	nfs_getattcnt	U32	384	384
0x2166	sysstat-5.1.4	file_stats	448	nfsd_rpccnt	U32	388	388
0x2166	sysstat-5.1.4	file_stats	448	nfsd_rpcbad	U32	392	392
0x2166	sysstat-5.1.4	file_stats	448	nfsd_netcnt	U32	396	396
0x2166	sysstat-5.1.4	file_stats	448	nfsd_netudpcnt	U32	400	400
0x2166	sysstat-5.1.4	file_stats	448	nfsd_nettcpcnt	U32	404	404
0x2166	sysstat-5.1.4	file_stats	448	nfsd_rchits	U32	408	408
0x2166	sysstat-5.1.4	file_stats	448	nfsd_rcmisses	U32	412	412
0x2166	sysstat-5.1.4	file_stats	448	nfsd_readcnt	U32	416	416
0x2166	sysstat-5.1.4	file_stats	448	nfsd_writecnt	U32	420	420
0x2166	sysstat-5.1.4	file_stats	448	nfsd_accesscnt	U32	424	424
0x2166	sysstat-5.1.4	file_stats	448	nfsd_getattcnt	U32	428	428
0x2166	sysstat-5.1.4	file_stats	448	record_type	U8	432	432
0x2166	sysstat-5.1.4	file_stats	448	hour	U8	433	433
0x2166	sysstat-5.1.4	file_stats	448	minute	U8	434	434
0x2166	sysstat-5.1.4	file_stats	448	second	U8	435	435
0x2166	sysstat-5.1.4	stats_one_cpu	96	per_cpu_idle	U64	0	0
0x2166	sysstat-5.1.4	stats_one_cpu	96	per_cpu_iowait	U64	16	16
0x2166	sysstat-5.1.4	stats_one_cpu	96	per_cpu_user	U64	32	32
0x2166	sysstat-5.1.4	stats_one_cpu	96	per_cpu_nice	U64	48	48
0x2166	sysstat-5.1.4	stats_one_cpu	96	per_cpu_system	U64	64	64
0x2166	sysstat-5.1.4	stats_serial	16	rx	U32	0	0
0x2166	sysstat-5.1.4	stats_serial	16	tx	U32	4	4
0x2166	sysstat-5.1.4	stats_serial	16	line	U32	8	8
0x2166	sysstat-5.1.4	stats_net_dev	144	rx_packets	CULong	0	0
0x2166	sysstat-5.1.4	stats_net_dev	144	tx_packets	CULong	8	8
0x2166	sysstat-5.1.4	stats_net_dev	144	rx_bytes	CULong	16	16
0x2166	sysstat-5.1.4	stats_net_dev	144	tx_bytes	CULong	24	24
0x2166	sysstat-5.1.4	stats_net_dev	144	rx_compressed	CULong	32	32
0x2166	sysstat-5.1.4	stats_net_dev	144	tx_compressed	CULong	40	40
0x2166	sysstat-5.1.4	stats_net_dev	144	multicast	CULong	48	48
0x2166	sysstat-5.1.4	stats_net_dev	144	collisions	CULong	56	56
0x2166	sysstat-5.1.4	stats_net_dev	144	rx_errors	CULong	64	64
0x2166	sysstat-5.1.4	stats_net_dev	144	tx_errors	CULong	72	72
0x2166	sysstat-5.1.4	stats_net_dev	144	rx_dropped	CULong	80	80
0x2166	sysstat-5.1.4	stats_net_dev	144	tx_dropped	CULong	88	88
0x2166	sysstat-5.1.4	stats_net_dev	144	rx_fifo_errors	CULong	96	96
0x2166	sysstat-5.1.4	stats_net_dev	144	tx_fifo_errors	CULong	104	104
0x2166	sysstat-5.1.4	stats_net_dev	144	rx_frame_errors	CULong	112	112
0x2166	sysstat-5.1.4	stats_net_dev	144	tx_carrier_errors	CULong	120	120
0x2166	sysstat-5.1.4	stats_net_dev	144	interface	Bytes(16)	128	128
0x2166	sysstat-5.1.4	stats_irq_cpu	8	interrupt	U32	0	0
0x2166	sysstat-5.1.4	stats_irq_cpu	8	irq	U32	4	4
0x2166	sysstat-5.1.4	disk_stats	80	rd_sect	U64	0	0
0x2166	sysstat-5.1.4	disk_stats	80	wr_sect	U64	16	16
0x2166	sysstat-5.1.4	disk_stats	80	rd_ticks	CULong	32	32
0x2166	sysstat-5.1.4	disk_stats	80	wr_ticks	CULong	40	40
0x2166	sysstat-5.1.4	disk_stats	80	tot_ticks	CULong	48	48
0x2166	sysstat-5.1.4	disk_stats	80	rq_ticks	CULong	56	56
0x2166	sysstat-5.1.4	disk_stats	80	nr_ios	CULong	64	64
0x2166	sysstat-5.1.4	disk_stats	80	major	U32	72	72
0x2166	sysstat-5.1.4	disk_stats	80	minor	U32	76	76
0x2167	sysstat-6.0.0	file_hdr	240	sa_ust_time	CULong	0	0
0x2167	sysstat-6.0.0	file_hdr	240	sa_actflag	U32	8	8
0x2167	sysstat-6.0.0	file_hdr	240	sa_nr_pid	U32	12	12
0x2167	sysstat-6.0.0	file_hdr	240	sa_irqcpu	U32	16	16
0x2167	sysstat-6.0.0	file_hdr	240	sa_nr_disk	U32	20	20
0x2167	sysstat-6.0.0	file_hdr	240	sa_proc	U32	24	24
0x2167	sysstat-6.0.0	file_hdr	240	sa_serial	U32	28	28
0x2167	sysstat-6.0.0	file_hdr	240	sa_iface	U32	32	32
0x2167	sysstat-6.0.0	file_hdr	240	sa_magic	U16	36	36
0x2167	sysstat-6.0.0	file_hdr	240	sa_st_size	U16	38	38
0x2167	sysstat-6.0.0	file_hdr	240	sa_day	U8	40	40
0x2167	sysstat-6.0.0	file_hdr	240	sa_month	U8	41	41
0x2167	sysstat-6.0.0	file_hdr	240	sa_year	U8	42	42
0x2167	sysstat-6.0.0	file_hdr	240	sa_sysname	Bytes(65)	43	43
0x2167	sysstat-6.0.0	file_hdr	240	sa_nodename	Bytes(65)	108	108
0x2167	sysstat-6.0.0	file_hdr	240	sa_release	Bytes(65)	173	173
0x2167	sysstat-6.0.0	file_stats	448	uptime	U64	0	0
0x2167	sysstat-6.0.0	file_stats	448	uptime0	U64	16	16
0x2167	sysstat-6.0.0	file_stats	448	context_swtch	U64	32	32
0x2167	sysstat-6.0.0	file_stats	448	cpu_user	U64	48	48
0x2167	sysstat-6.0.0	file_stats	448	cpu_nice	U64	64	64
0x2167	sysstat-6.0.0	file_stats	448	cpu_system	U64	80	80
0x2167	sysstat-6.0.0	file_stats	448	cpu_idle	U64	96	96
0x2167	sysstat-6.0.0	file_stats	448	cpu_iowait	U64	112	112
0x2167	sysstat-6.0.0	file_stats	448	irq_sum	U64	128	128
0x2167	sysstat-6.0.0	file_stats	448	ust_time	CULong	144	144
0x2167	sysstat-6.0.0	file_stats	448	processes	CULong	152	152
0x2167	sysstat-6.0.0	file_stats	448	pgpgin	CULong	160	160
0x2167	sysstat-6.0.0	file_stats	448	pgpgout	CULong	168	168
0x2167	sysstat-6.0.0	file_stats	448	pswpin	CULong	176	176
0x2167	sysstat-6.0.0	file_stats	448	pswpout	CULong	184	184
0x2167	sysstat-6.0.0	file_stats	448	frmkb	CULong	192	192
0x2167	sysstat-6.0.0	file_stats	448	bufkb	CULong	200	200
0x2167	sysstat-6.0.0	file_stats	448	camkb	CULong	208	208
0x2167	sysstat-6.0.0	file_stats	448	tlmkb	CULong	216	216
0x2167	sysstat-6.0.0	file_stats	448	frskb	CULong	224	224
0x2167	sysstat-6.0.0	file_stats	448	tlskb	CULong	232	232
0x2167	sysstat-6.0.0	file_stats	448	caskb	CULong	240	240
0x2167	sysstat-6.0.0	file_stats	448	nr_running	CULong	248	248
0x2167	sysstat-6.0.0	file_stats	448	pgfault	CULong	256	256
0x2167	sysstat-6.0.0	file_stats	448	pgmajfault	CULong	264	264
0x2167	sysstat-6.0.0	file_stats	448	dk_drive	U32	272	272
0x2167	sysstat-6.0.0	file_stats	448	dk_drive_rio	U32	276	276
0x2167	sysstat-6.0.0	file_stats	448	dk_drive_wio	U32	280	280
0x2167	sysstat-6.0.0	file_stats	448	dk_drive_rblk	U32	284	284
0x2167	sysstat-6.0.0	file_stats	448	dk_drive_wblk	U32	288	288
0x2167	sysstat-6.0.0	file_stats	448	file_used	U32	292	292
0x2167	sysstat-6.0.0	file_stats	448	inode_used	U32	296	296
0x2167	sysstat-6.0.0	file_stats	448	super_used	U32	300	300
0x2167	sysstat-6.0.0	file_stats	448	super_max	U32	304	304
0x2167	sysstat-6.0.0	file_stats	448	dquot_used	U32	308	308
0x2167	sysstat-6.0.0	file_stats	448	dquot_max	U32	312	312
0x2167	sysstat-6.0.0	file_stats	448	rtsig_queued	U32	316	316
0x2167	sysstat-6.0.0	file_stats	448	rtsig_max	U32	320	320
0x2167	sysstat-6.0.0	file_stats	448	sock_inuse	U32	324	324
0x2167	sysstat-6.0.0	file_stats	448	tcp_inuse	U32	328	328
0x2167	sysstat-6.0.0	file_stats	448	udp_inuse	U32	332	332
0x2167	sysstat-6.0.0	file_stats	448	raw_inuse	U32	336	336
0x2167	sysstat-6.0.0	file_stats	448	frag_inuse	U32	340	340
0x2167	sysstat-6.0.0	file_stats	448	dentry_stat	U32	344	344
0x2167	sysstat-6.0.0	file_stats	448	load_avg_1	U32	348	348
0x2167	sysstat-6.0.0	file_stats	448	load_avg_5	U32	352	352
0x2167	sysstat-6.0.0	file_stats	448	load_avg_15	U32	356	356
0x2167	sysstat-6.0.0	file_stats	448	nr_threads	U32	360	360
0x2167	sysstat-6.0.0	file_stats	448	nfs_rpccnt	U32	364	364
0x2167	sysstat-6.0.0	file_stats	448	nfs_rpcretrans	U32	368	368
0x2167	sysstat-6.0.0	file_stats	448	nfs_readcnt	U32	372	372
0x2167	sysstat-6.0.0	file_stats	448	nfs_writecnt	U32	376	376
0x2167	sysstat-6.0.0	file_stats	448	nfs_accesscnt	U32	380	380
0x2167	sysstat-6.0.0	file_stats	448	nfs_getattcnt	U32	384	384
0x2167	sysstat-6.0.0	file_stats	448	nfsd_rpccnt	U32	388	388
0x2167	sysstat-6.0.0	file_stats	448	nfsd_rpcbad	U32	392	392
0x2167	sysstat-6.0.0	file_stats	448	nfsd_netcnt	U32	396	396
0x2167	sysstat-6.0.0	file_stats	448	nfsd_netudpcnt	U32	400	400
0x2167	sysstat-6.0.0	file_stats	448	nfsd_nettcpcnt	U32	404	404
0x2167	sysstat-6.0.0	file_stats	448	nfsd_rchits	U32	408	408
0x2167	sysstat-6.0.0	file_stats	448	nfsd_rcmisses	U32	412	412
0x2167	sysstat-6.0.0	file_stats	448	nfsd_readcnt	U32	416	416
0x2167	sysstat-6.0.0	file_stats	448	nfsd_writecnt	U32	420	420
0x2167	sysstat-6.0.0	file_stats	448	nfsd_accesscnt	U32	424	424
0x2167	sysstat-6.0.0	file_stats	448	nfsd_getattcnt	U32	428	428
0x2167	sysstat-6.0.0	file_stats	448	record_type	U8	432	432
0x2167	sysstat-6.0.0	file_stats	448	hour	U8	433	433
0x2167	sysstat-6.0.0	file_stats	448	minute	U8	434	434
0x2167	sysstat-6.0.0	file_stats	448	second	U8	435	435
0x2167	sysstat-6.0.0	stats_one_cpu	96	per_cpu_idle	U64	0	0
0x2167	sysstat-6.0.0	stats_one_cpu	96	per_cpu_iowait	U64	16	16
0x2167	sysstat-6.0.0	stats_one_cpu	96	per_cpu_user	U64	32	32
0x2167	sysstat-6.0.0	stats_one_cpu	96	per_cpu_nice	U64	48	48
0x2167	sysstat-6.0.0	stats_one_cpu	96	per_cpu_system	U64	64	64
0x2167	sysstat-6.0.0	stats_serial	32	rx	U32	0	0
0x2167	sysstat-6.0.0	stats_serial	32	tx	U32	4	4
0x2167	sysstat-6.0.0	stats_serial	32	frame	U32	8	8
0x2167	sysstat-6.0.0	stats_serial	32	parity	U32	12	12
